ds,method,split_number,normalized
25_tesla,Linear,6,0.997610666800536
25_tesla,Linear,7,1.0
25_tesla,Linear,8,1.0
25_tesla,Linear,9,1.0
25_tesla,Ridge,0,0.9438157078631781
25_tesla,Ridge,1,0.9519290252952963
25_tesla,Ridge,2,0.9592967147653372
25_tesla,Ridge,3,0.9743506580748101
25_tesla,Ridge,4,0.9695486527370278
25_tesla,Ridge,5,0.9822551694410133
25_tesla,Ridge,6,0.9524380193458516
25_tesla,Ridge,7,0.9914598306566922
25_tesla,Ridge,8,0.9560065160354434
25_tesla,Ridge,9,0.9586617152756762
25_tesla,Lasso,0,0.8917650957813147
25_tesla,Lasso,1,0.9047034495605828
25_tesla,Lasso,2,0.9078297397190987
25_tesla,Lasso,3,0.9245071109829383
25_tesla,Lasso,4,0.9175247439596679
25_tesla,Lasso,5,0.9291849259472392
25_tesla,Lasso,6,0.8969842145894237
25_tesla,Lasso,7,0.9415414197907909
25_tesla,Lasso,8,0.8838431486119848
25_tesla,Lasso,9,0.8983160254946527
25_tesla,ElasticNet,0,0.0
25_tesla,ElasticNet,1,0.0
25_tesla,ElasticNet,2,0.0
25_tesla,ElasticNet,3,0.0
25_tesla,ElasticNet,4,0.0
25_tesla,ElasticNet,5,0.05215710129725348
25_tesla,ElasticNet,6,0.0
25_tesla,ElasticNet,7,0.0
25_tesla,ElasticNet,8,0.0
25_tesla,ElasticNet,9,0.0
25_tesla,KNN,0,0.6935156320208973
25_tesla,KNN,1,0.6937366740888051
25_tesla,KNN,2,0.6535038564102671
25_tesla,KNN,3,0.705509574872374
25_tesla,KNN,4,0.7553505515839274
25_tesla,KNN,5,0.6537578020115049
25_tesla,KNN,6,0.7328355411623064
25_tesla,KNN,7,0.5647850373832506
25_tesla,KNN,8,0.6592704579114592
25_tesla,KNN,9,0.7685061510589672
25_tesla,RandomForest,0,0.9499780403646487
25_tesla,RandomForest,1,0.9496580269742882
25_tesla,RandomForest,2,0.9583662320951477
25_tesla,RandomForest,3,0.9690197547932039
25_tesla,RandomForest,4,0.9740112569055234
25_tesla,RandomForest,5,0.9553006745267776
25_tesla,RandomForest,6,0.9557517356186
25_tesla,RandomForest,7,0.9833475965935783
25_tesla,RandomForest,8,0.9613321665289124
25_tesla,RandomForest,9,0.966732772540034
25_tesla,SVR,0,0.1313554930591836
25_tesla,SVR,1,0.2895084882593002
25_tesla,SVR,2,0.17947697392602235
25_tesla,SVR,3,0.16548057630999968
25_tesla,SVR,4,0.3245486784784891
25_tesla,SVR,5,0.0
25_tesla,SVR,6,0.15699184984480485
25_tesla,SVR,7,0.019616185629177774
25_tesla,SVR,8,0.08488192553681206
25_tesla,SVR,9,0.34637006269333126
25_tesla,MLP,0,0.7462910399930611
25_tesla,MLP,1,0.8047807314597195
25_tesla,MLP,2,0.8075741392253979
25_tesla,MLP,3,0.7059959233880252
25_tesla,MLP,4,0.7523268461872414
25_tesla,MLP,5,0.754544780658392
25_tesla,MLP,6,0.7013592203191229
25_tesla,MLP,7,0.7692289267847022
25_tesla,MLP,8,0.7560113391986171
25_tesla,MLP,9,0.744540174477589
25_tesla,XGBoost,0,0.9269321131353467
25_tesla,XGBoost,1,0.9259441637482105
25_tesla,XGBoost,2,0.9206671388758373
25_tesla,XGBoost,3,0.8694651672248273
25_tesla,XGBoost,4,0.9689066845596936
25_tesla,XGBoost,5,0.933612897828757
25_tesla,XGBoost,6,0.9142674538210026
25_tesla,XGBoost,7,0.9613150318535797
25_tesla,XGBoost,8,0.9550857999549469
25_tesla,XGBoost,9,0.9416612654967759
25_tesla,LightGBM,0,0.9312581689602151
25_tesla,LightGBM,1,0.9490802216839491
25_tesla,LightGBM,2,0.9341150057246379
25_tesla,LightGBM,3,0.9667674299439339
25_tesla,LightGBM,4,0.9704299991689026
25_tesla,LightGBM,5,0.9575137720158517
25_tesla,LightGBM,6,0.9443733591845611
25_tesla,LightGBM,7,0.9873009516504513
25_tesla,LightGBM,8,0.9556820040585505
25_tesla,LightGBM,9,0.9457117687208199
25_tesla,CatBoost,0,0.9310753652325116
25_tesla,CatBoost,1,0.9391677190999272
25_tesla,CatBoost,2,0.9262447405262688
25_tesla,CatBoost,3,0.9316875099879331
25_tesla,CatBoost,4,0.9392356734814554
25_tesla,CatBoost,5,0.9105459906413564
