ds,method,split_number,normalized
25_tesla,LightGBM,3,0.9930443320286796
25_tesla,LightGBM,4,0.9941718694114096
25_tesla,LightGBM,5,0.9909639833401966
25_tesla,LightGBM,6,0.9872551504251892
25_tesla,LightGBM,7,0.9974259937071097
25_tesla,LightGBM,8,0.990508870093361
25_tesla,LightGBM,9,0.9863197994548748
25_tesla,CatBoost,0,0.9844338793335745
25_tesla,CatBoost,1,0.9856358518751938
25_tesla,CatBoost,2,0.9796713190747066
25_tesla,CatBoost,3,0.9837420499048773
25_tesla,CatBoost,4,0.9864553105672216
25_tesla,CatBoost,5,0.977520163444899
25_tesla,CatBoost,6,0.9779697175960778
25_tesla,CatBoost,7,0.9969537890331728
25_tesla,CatBoost,8,0.9849032190347611
25_tesla,CatBoost,9,0.983279189381645
25_tesla,TabPFNReg,0,1.0
25_tesla,TabPFNReg,1,0.9976099579863806
25_tesla,TabPFNReg,2,0.9992901357613684
25_tesla,TabPFNReg,3,0.9989611288280399
25_tesla,TabPFNReg,4,1.0
25_tesla,TabPFNReg,5,0.9995287317040639
25_tesla,TabPFNReg,6,1.0
25_tesla,TabPFNReg,7,0.9992914337247725
25_tesla,TabPFNReg,8,0.9994278497104122
25_tesla,TabPFNReg,9,0.998664566406469
26_sandp,Linear,0,1.0
26_sandp,Linear,1,1.0
26_sandp,Linear,2,1.0
26_sandp,Linear,3,1.0
26_sandp,Linear,4,1.0
26_sandp,Linear,5,1.0
26_sandp,Linear,6,1.0
26_sandp,Linear,7,1.0
26_sandp,Linear,8,1.0
26_sandp,Linear,9,1.0
26_sandp,Ridge,0,0.9999951010021818
26_sandp,Ridge,1,0.9999763500745833
26_sandp,Ridge,2,0.9999777634527243
26_sandp,Ridge,3,0.9999334486564999
26_sandp,Ridge,4,0.9999859279574769
26_sandp,Ridge,5,0.99992817027163
26_sandp,Ridge,6,0.9999830892708211
26_sandp,Ridge,7,0.999928954971626
26_sandp,Ridge,8,0.9999664551909307
26_sandp,Ridge,9,0.9999942765696529
26_sandp,Lasso,0,0.9997780305921407
26_sandp,Lasso,1,0.9997132385339049
26_sandp,Lasso,2,0.9998099704506301
26_sandp,Lasso,3,0.9996616686277423
26_sandp,Lasso,4,0.9998566951400771
26_sandp,Lasso,5,0.9995337747727481
26_sandp,Lasso,6,0.9997238767407497
26_sandp,Lasso,7,0.9995826769991706
26_sandp,Lasso,8,0.9996739991316606
26_sandp,Lasso,9,0.9997706334315034
26_sandp,ElasticNet,0,0.9796147205552588
26_sandp,ElasticNet,1,0.9793196038044876
26_sandp,ElasticNet,2,0.979260100839697
26_sandp,ElasticNet,3,0.9798335355876501
26_sandp,ElasticNet,4,0.9790233039818962
26_sandp,ElasticNet,5,0.9782721288304539
26_sandp,ElasticNet,6,0.9780320014994092
26_sandp,ElasticNet,7,0.9787195755296727
26_sandp,ElasticNet,8,0.9792375910697976
26_sandp,ElasticNet,9,0.9786049217610593
26_sandp,KNN,0,0.9850911672419794
26_sandp,KNN,1,0.9832040159284694
26_sandp,KNN,2,0.9880496435638567
26_sandp,KNN,3,0.9895675533226064
26_sandp,KNN,4,0.9876946310035833
26_sandp,KNN,5,0.990244195239077
26_sandp,KNN,6,0.9785850582855722
26_sandp,KNN,7,0.9909842525115592
26_sandp,KNN,8,0.9877170449493516
26_sandp,KNN,9,0.9833085529510247
26_sandp,RandomForest,0,0.9999703372309243
26_sandp,RandomForest,1,0.9998542235682841
26_sandp,RandomForest,2,0.9999109166472238
26_sandp,RandomForest,3,0.9998707186990681
26_sandp,RandomForest,4,0.9989604764135772
26_sandp,RandomForest,5,0.9992575427795609
26_sandp,RandomForest,6,0.9992786047177674
26_sandp,RandomForest,7,0.9989571255743135
