ds,method,split_number,normalized
4_australian_credit,RandomForest,0,0.8214285714285694
4_australian_credit,RandomForest,1,0.6407766990291255
4_australian_credit,RandomForest,2,0.5377358490566024
4_australian_credit,RandomForest,3,0.9647058823529431
4_australian_credit,RandomForest,4,0.8024691358024703
4_australian_credit,RandomForest,5,0.6376811594202915
4_australian_credit,RandomForest,6,0.7388535031847144
4_australian_credit,RandomForest,7,0.9729729729729709
4_australian_credit,RandomForest,8,0.9014084507042236
4_australian_credit,RandomForest,9,0.5151515151515104
4_australian_credit,SVM,0,0.4880952380952382
4_australian_credit,SVM,1,0.9029126213592212
4_australian_credit,SVM,2,0.0
4_australian_credit,SVM,3,0.03529411764705995
4_australian_credit,SVM,4,0.3333333333333312
4_australian_credit,SVM,5,0.3623188405797123
4_australian_credit,SVM,6,0.6687898089171973
4_australian_credit,SVM,7,0.0
4_australian_credit,SVM,8,0.0
4_australian_credit,SVM,9,0.36363636363636326
4_australian_credit,TabPFN,0,1.0
4_australian_credit,TabPFN,1,0.961165048543687
4_australian_credit,TabPFN,2,0.9056603773584908
4_australian_credit,TabPFN,3,0.6823529411764697
4_australian_credit,TabPFN,4,1.0
4_australian_credit,TabPFN,5,1.0
4_australian_credit,TabPFN,6,1.0
4_australian_credit,TabPFN,7,1.0
4_australian_credit,TabPFN,8,0.8732394366197164
4_australian_credit,TabPFN,9,0.8181818181818163
4_australian_credit,XGBoost,0,0.8214285714285725
4_australian_credit,XGBoost,1,0.7864077669902898
4_australian_credit,XGBoost,2,0.5471698113207534
4_australian_credit,XGBoost,3,0.8588235294117663
4_australian_credit,XGBoost,4,0.5802469135802442
4_australian_credit,XGBoost,5,0.4782608695652205
4_australian_credit,XGBoost,6,0.7961783439490441
4_australian_credit,XGBoost,7,0.4594594594594582
4_australian_credit,XGBoost,8,0.8732394366197181
4_australian_credit,XGBoost,9,0.6666666666666693
5_default_credit_card,CatBoost,0,0.9989751348185734
5_default_credit_card,CatBoost,1,0.9095203140458946
5_default_credit_card,CatBoost,2,0.9744800170369851
5_default_credit_card,CatBoost,3,0.9356254572055593
5_default_credit_card,CatBoost,4,0.8493577845422817
5_default_credit_card,CatBoost,5,0.8898865283325664
5_default_credit_card,CatBoost,6,1.0
5_default_credit_card,CatBoost,7,0.8492546213476444
5_default_credit_card,CatBoost,8,0.9857730746619647
5_default_credit_card,CatBoost,9,0.912327502180271
5_default_credit_card,KNN,0,0.0
5_default_credit_card,KNN,1,0.0
5_default_credit_card,KNN,2,0.0
5_default_credit_card,KNN,3,0.0
5_default_credit_card,KNN,4,0.0
5_default_credit_card,KNN,5,0.23952773162713448
5_default_credit_card,KNN,6,0.0
5_default_credit_card,KNN,7,0.0
5_default_credit_card,KNN,8,0.0
5_default_credit_card,KNN,9,0.10085671779613108
5_default_credit_card,LightGBM,0,1.0
5_default_credit_card,LightGBM,1,0.9784891328631137
5_default_credit_card,LightGBM,2,0.8890998793213596
5_default_credit_card,LightGBM,3,0.865468352666597
5_default_credit_card,LightGBM,4,1.0
5_default_credit_card,LightGBM,5,0.8336102371946689
5_default_credit_card,LightGBM,6,0.9097061595134072
5_default_credit_card,LightGBM,7,0.8996223414828072
5_default_credit_card,LightGBM,8,0.8680384087791494
5_default_credit_card,LightGBM,9,0.7376494126096546
5_default_credit_card,LogReg,0,0.6368561040482164
5_default_credit_card,LogReg,1,0.38904669198608544
5_default_credit_card,LogReg,2,0.581493575637112
5_default_credit_card,LogReg,3,0.36419688577698967
5_default_credit_card,LogReg,4,0.23669166233573474
5_default_credit_card,LogReg,5,0.5566828095726261
5_default_credit_card,LogReg,6,0.4100916645249729
5_default_credit_card,LogReg,7,0.484237726098189
5_default_credit_card,LogReg,8,0.1808348030570257
5_default_credit_card,LogReg,9,0.13830605858513248
5_default_credit_card,MLP,0,0.7466142846685044
5_default_credit_card,MLP,1,0.6176235917403377
5_default_credit_card,MLP,2,0.761162774188968
5_default_credit_card,MLP,3,0.7508621590552819
5_default_credit_card,MLP,4,0.7601900660776598
5_default_credit_card,MLP,5,0.5257874085333507
5_default_credit_card,MLP,6,0.8106742054313378
5_default_credit_card,MLP,7,0.5384615384615388
5_default_credit_card,MLP,8,0.6827356456986088
5_default_credit_card,MLP,9,0.6441286615708213
5_default_credit_card,RandomForest,0,0.7804104341036088
5_default_credit_card,RandomForest,1,0.8048383493441417
5_default_credit_card,RandomForest,2,0.7653865265847946
5_default_credit_card,RandomForest,3,0.7723900094053732
5_default_credit_card,RandomForest,4,0.8946840893904526
5_default_credit_card,RandomForest,5,0.7730920145639636
5_default_credit_card,RandomForest,6,0.7788629029955166
5_default_credit_card,RandomForest,7,0.6494136354601463
5_default_credit_card,RandomForest,8,0.7285910248873216
5_default_credit_card,RandomForest,9,0.5856204791463598
5_default_credit_card,SVM,0,0.20216685781215657
5_default_credit_card,SVM,1,0.4316854434621648
5_default_credit_card,SVM,2,0.6289486760843336
5_default_credit_card,SVM,3,0.13261573832166498
5_default_credit_card,SVM,4,0.34182196154131744
5_default_credit_card,SVM,5,0.0
5_default_credit_card,SVM,6,0.5252291613124301
5_default_credit_card,SVM,7,0.17547207314649094
5_default_credit_card,SVM,8,0.011757789535566297
5_default_credit_card,SVM,9,0.0
5_default_credit_card,TabPFN,0,0.9124960347478096
5_default_credit_card,TabPFN,1,1.0
5_default_credit_card,TabPFN,2,1.0
5_default_credit_card,TabPFN,3,1.0
5_default_credit_card,TabPFN,4,0.8856262528769766
5_default_credit_card,TabPFN,5,1.0
5_default_credit_card,TabPFN,6,0.9982866443930448
5_default_credit_card,TabPFN,7,1.0
5_default_credit_card,TabPFN,8,1.0
5_default_credit_card,TabPFN,9,1.0
5_default_credit_card,XGBoost,0,0.7548864107757253
5_default_credit_card,XGBoost,1,0.5454951648421799
5_default_credit_card,XGBoost,2,0.7539575495137358
5_default_credit_card,XGBoost,3,0.774967777893893
5_default_credit_card,XGBoost,4,0.6480807780830048
5_default_credit_card,XGBoost,5,0.6304217186892439
5_default_credit_card,XGBoost,6,0.6675519003969277
5_default_credit_card,XGBoost,7,0.6307294772411057
5_default_credit_card,XGBoost,8,0.6506760728982948
5_default_credit_card,XGBoost,9,0.7601190170830558
6_loan_modelling,CatBoost,0,0.9939593629873713
6_loan_modelling,CatBoost,1,1.0
6_loan_modelling,CatBoost,2,0.9879907621247123
6_loan_modelling,CatBoost,3,1.0
6_loan_modelling,CatBoost,4,0.958250497017893
6_loan_modelling,CatBoost,5,1.0
6_loan_modelling,CatBoost,6,0.9963125144042413
6_loan_modelling,CatBoost,7,0.9917990773962085
6_loan_modelling,CatBoost,8,0.9762827822120864
6_loan_modelling,CatBoost,9,0.9876923076923075
6_loan_modelling,KNN,0,0.0
6_loan_modelling,KNN,1,0.0
6_loan_modelling,KNN,2,0.0
6_loan_modelling,KNN,3,0.0
6_loan_modelling,KNN,4,0.0
6_loan_modelling,KNN,5,0.0
6_loan_modelling,KNN,6,0.0
6_loan_modelling,KNN,7,0.0
6_loan_modelling,KNN,8,0.0
6_loan_modelling,KNN,9,0.0
6_loan_modelling,LightGBM,0,0.9983525535420108
6_loan_modelling,LightGBM,1,0.9855995569094446
6_loan_modelling,LightGBM,2,0.9815242494226337
6_loan_modelling,LightGBM,3,0.9987893462469779
6_loan_modelling,LightGBM,4,0.9363817097415478
6_loan_modelling,LightGBM,5,0.9739837398373983
6_loan_modelling,LightGBM,6,0.9870938004148411
6_loan_modelling,LightGBM,7,0.9876986160943103
6_loan_modelling,LightGBM,8,0.9849486887115164
6_loan_modelling,LightGBM,9,0.9654437869822471
6_loan_modelling,LogReg,0,0.6040637012630443
6_loan_modelling,LogReg,1,0.560786485738023
6_loan_modelling,LogReg,2,0.48545034642032275
6_loan_modelling,LogReg,3,0.5278450363196135
6_loan_modelling,LogReg,4,0.04771371769383799
6_loan_modelling,LogReg,5,0.07772357723577318
6_loan_modelling,LogReg,6,0.5399861719290163
6_loan_modelling,LogReg,7,0.17888262429523366
6_loan_modelling,LogReg,8,0.5393386545039917
6_loan_modelling,LogReg,9,0.39171597633135913
6_loan_modelling,MLP,0,0.8769906644700716
6_loan_modelling,MLP,1,0.9180282470229875
6_loan_modelling,MLP,2,0.8581986143187071
6_loan_modelling,MLP,3,0.9927360774818415
6_loan_modelling,MLP,4,0.7833001988071553
6_loan_modelling,MLP,5,0.8705691056910569
6_loan_modelling,MLP,6,0.9248674809864015
6_loan_modelling,MLP,7,0.8400820092260385
6_loan_modelling,MLP,8,0.9334093500570131
6_loan_modelling,MLP,9,0.801183431952662
6_loan_modelling,RandomForest,0,0.9972542559033509
6_loan_modelling,RandomForest,1,0.966491276654667
6_loan_modelling,RandomForest,2,0.9769053117782917
6_loan_modelling,RandomForest,3,1.0
6_loan_modelling,RandomForest,4,0.8290258449304146
6_loan_modelling,RandomForest,5,0.9726829268292684
6_loan_modelling,RandomForest,6,0.9497580087577786
6_loan_modelling,RandomForest,7,0.9871860584315739
6_loan_modelling,RandomForest,8,0.9694412770809582
6_loan_modelling,RandomForest,9,0.944142011834319
6_loan_modelling,SVM,0,0.8907193849533235
6_loan_modelling,SVM,1,0.9113818886734982
6_loan_modelling,SVM,2,0.8438799076212483
6_loan_modelling,SVM,3,0.9745762711864407
6_loan_modelling,SVM,4,0.7912524850894648
6_loan_modelling,SVM,5,0.7079674796747972
6_loan_modelling,SVM,6,0.870477068448952
6_loan_modelling,SVM,7,0.751922091235265
6_loan_modelling,SVM,8,0.9128848346636262
6_loan_modelling,SVM,9,0.5526627218934898
6_loan_modelling,TabPFN,0,1.0
6_loan_modelling,TabPFN,1,0.9961229576294656
6_loan_modelling,TabPFN,2,1.0
6_loan_modelling,TabPFN,3,1.0
6_loan_modelling,TabPFN,4,1.0
6_loan_modelling,TabPFN,5,0.9993495934959328
6_loan_modelling,TabPFN,6,1.0
6_loan_modelling,TabPFN,7,1.0
6_loan_modelling,TabPFN,8,1.0
6_loan_modelling,TabPFN,9,1.0
6_loan_modelling,XGBoost,0,0.9978034047226803
6_loan_modelling,XGBoost,1,0.9806147881473276
6_loan_modelling,XGBoost,2,0.9736720554272523
6_loan_modelling,XGBoost,3,0.9951573849878943
6_loan_modelling,XGBoost,4,0.9502982107355834
6_loan_modelling,XGBoost,5,0.964227642276422
6_loan_modelling,XGBoost,6,0.9815625720212029
6_loan_modelling,XGBoost,7,0.9835981547924121
6_loan_modelling,XGBoost,8,0.9717217787913346
6_loan_modelling,XGBoost,9,0.9218934911242609
7_credit_risk,CatBoost,0,0.9762700807306507
7_credit_risk,CatBoost,1,0.9100203990248268
7_credit_risk,CatBoost,2,0.9120697104997849
7_credit_risk,CatBoost,3,0.8920063816911474
7_credit_risk,CatBoost,4,0.9273821621199065
7_credit_risk,CatBoost,5,0.8912413793103472
7_credit_risk,CatBoost,6,0.9100409191060764
7_credit_risk,CatBoost,7,0.9714989059080965
7_credit_risk,CatBoost,8,0.9392352016762702
7_credit_risk,CatBoost,9,0.9131104532216507
7_credit_risk,KNN,0,0.0
7_credit_risk,KNN,1,0.0
7_credit_risk,KNN,2,0.0
7_credit_risk,KNN,3,0.35720966056004844
7_credit_risk,KNN,4,0.03392480262643583
7_credit_risk,KNN,5,0.0
7_credit_risk,KNN,6,0.015989927604656392
7_credit_risk,KNN,7,0.14786652078774698
7_credit_risk,KNN,8,0.1245089051859633
7_credit_risk,KNN,9,0.0
7_credit_risk,LightGBM,0,1.0
7_credit_risk,LightGBM,1,1.0
7_credit_risk,LightGBM,2,0.9887656632579586
7_credit_risk,LightGBM,3,1.0
7_credit_risk,LightGBM,4,1.0
7_credit_risk,LightGBM,5,0.9481379310344833
7_credit_risk,LightGBM,6,0.8697513377400057
7_credit_risk,LightGBM,7,1.0
7_credit_risk,LightGBM,8,1.0
7_credit_risk,LightGBM,9,1.0
7_credit_risk,LogReg,0,0.03596183641849564
7_credit_risk,LogReg,1,0.0787352604607195
7_credit_risk,LogReg,2,0.06373325651735359
7_credit_risk,LogReg,3,0.0
7_credit_risk,LogReg,4,0.0
7_credit_risk,LogReg,5,0.029379310344830167
7_credit_risk,LogReg,6,0.0
7_credit_risk,LogReg,7,0.0
7_credit_risk,LogReg,8,0.0
7_credit_risk,LogReg,9,0.36606734541603386
7_credit_risk,MLP,0,0.5336377721601547
7_credit_risk,MLP,1,0.6327926762525492
7_credit_risk,MLP,2,0.5525709347544281
7_credit_risk,MLP,3,0.48258788578973444
7_credit_risk,MLP,4,0.5123895880559682
7_credit_risk,MLP,5,0.6056551724137959
7_credit_risk,MLP,6,0.58495435945861
7_credit_risk,MLP,7,0.6847921225382926
7_credit_risk,MLP,8,0.4859219486642216
7_credit_risk,MLP,9,0.6840686451488662
7_credit_risk,RandomForest,0,0.7951969338661016
7_credit_risk,RandomForest,1,0.7498631772725002
7_credit_risk,RandomForest,2,0.7251908396946577
7_credit_risk,RandomForest,3,0.7248995983935742
7_credit_risk,RandomForest,4,0.9286719299616962
7_credit_risk,RandomForest,5,0.6575517241379337
7_credit_risk,RandomForest,6,0.7320428076802008
7_credit_risk,RandomForest,7,0.8186269146608317
7_credit_risk,RandomForest,8,0.7665662650602416
7_credit_risk,RandomForest,9,0.7908874286952114
7_credit_risk,SVM,0,0.16219522139770204
7_credit_risk,SVM,1,0.26705308721826915
7_credit_risk,SVM,2,0.15360795045369313
7_credit_risk,SVM,3,0.24371458436485666
7_credit_risk,SVM,4,0.01836942077698693
7_credit_risk,SVM,5,0.3686896551724144
7_credit_risk,SVM,6,0.1863078375826239
7_credit_risk,SVM,7,0.44086433260393937
7_credit_risk,SVM,8,0.16599004714510418
7_credit_risk,SVM,9,0.26321996774736994
7_credit_risk,TabPFN,0,0.8458370708635722
7_credit_risk,TabPFN,1,0.8420568187471995
7_credit_risk,TabPFN,2,1.0
7_credit_risk,TabPFN,3,0.8262639599493862
7_credit_risk,TabPFN,4,0.9208551551629776
7_credit_risk,TabPFN,5,1.0
7_credit_risk,TabPFN,6,0.8209946490399745
7_credit_risk,TabPFN,7,0.956646608315099
7_credit_risk,TabPFN,8,0.9306901519119943
7_credit_risk,TabPFN,9,0.9295255975160651
7_credit_risk,XGBoost,0,0.8077142624153955
7_credit_risk,XGBoost,1,0.9507189412408561
7_credit_risk,XGBoost,2,0.9838686446780947
7_credit_risk,XGBoost,3,0.9317269076305216
7_credit_risk,XGBoost,4,0.877823809896035
7_credit_risk,XGBoost,5,0.9638620689655187
7_credit_risk,XGBoost,6,1.0
7_credit_risk,XGBoost,7,0.9597374179431081
7_credit_risk,XGBoost,8,0.9840885280251436
7_credit_risk,XGBoost,9,0.9268779935976109
8_hmeq,CatBoost,0,0.845068906115418
8_hmeq,CatBoost,1,0.8290419856181858
8_hmeq,CatBoost,2,0.8837187746211244
8_hmeq,CatBoost,3,0.9066079963583945
8_hmeq,CatBoost,4,0.7813481517274704
8_hmeq,CatBoost,5,0.8839779005524866
8_hmeq,CatBoost,6,0.8802930402930403
8_hmeq,CatBoost,7,0.8538410310651471
8_hmeq,CatBoost,8,0.8764854496116776
8_hmeq,CatBoost,9,0.8006957071705273
8_hmeq,KNN,0,0.6842700258397933
8_hmeq,KNN,1,0.615905049099204
8_hmeq,KNN,2,0.5781155860406914
8_hmeq,KNN,3,0.7410666868978075
8_hmeq,KNN,4,0.633768220987357
8_hmeq,KNN,5,0.43988710064857034
8_hmeq,KNN,6,0.6968986568986568
8_hmeq,KNN,7,0.6527989971402828
8_hmeq,KNN,8,0.8042481519603255
8_hmeq,KNN,9,0.5489366748359561
8_hmeq,LightGBM,0,0.8152454780361761
8_hmeq,LightGBM,1,0.8085517667981131
8_hmeq,LightGBM,2,0.8706493024980301
8_hmeq,LightGBM,3,0.8814960928609364
8_hmeq,LightGBM,4,0.7065313682854152
8_hmeq,LightGBM,5,0.868123949075186
8_hmeq,LightGBM,6,0.8480586080586077
8_hmeq,LightGBM,7,0.8452227053707834
8_hmeq,LightGBM,8,0.8760175914662672
8_hmeq,LightGBM,9,0.7852794687327058
8_hmeq,LogReg,0,0.0
8_hmeq,LogReg,1,0.0
8_hmeq,LogReg,2,0.0
8_hmeq,LogReg,3,0.0
8_hmeq,LogReg,4,0.0
8_hmeq,LogReg,5,0.0
8_hmeq,LogReg,6,0.0
8_hmeq,LogReg,7,0.0
8_hmeq,LogReg,8,0.0
8_hmeq,LogReg,9,0.0
8_hmeq,MLP,0,0.6707579672695952
8_hmeq,MLP,1,0.6374391092553938
8_hmeq,MLP,2,0.5673633962089266
8_hmeq,MLP,3,0.7013124952583268
8_hmeq,MLP,4,0.5487637915760658
8_hmeq,MLP,5,0.7044198895027621
8_hmeq,MLP,6,0.6500610500610502
8_hmeq,MLP,7,0.6748149018686099
8_hmeq,MLP,8,0.7010386450828107
8_hmeq,MLP,9,0.5643924420902843
8_hmeq,RandomForest,0,0.8277347114556421
8_hmeq,RandomForest,1,0.8404082579447921
8_hmeq,RandomForest,2,0.8521573898132271
8_hmeq,RandomForest,3,0.8904483726576135
8_hmeq,RandomForest,4,0.7979383103809295
8_hmeq,RandomForest,5,0.871306749939947
8_hmeq,RandomForest,6,0.9067643467643464
8_hmeq,RandomForest,7,0.8240686332118934
8_hmeq,RandomForest,8,0.8629175633947785
8_hmeq,RandomForest,9,0.8319630010277499
8_hmeq,SVM,0,0.4463824289405685
8_hmeq,SVM,1,0.4040052578674712
8_hmeq,SVM,2,0.4588218936830887
8_hmeq,SVM,3,0.3879827023746301
8_hmeq,SVM,4,0.2188129177740199
8_hmeq,SVM,5,0.37274801825606513
8_hmeq,SVM,6,0.3483272283272283
8_hmeq,SVM,7,0.1908567399224355
8_hmeq,SVM,8,0.5347618602039855
8_hmeq,SVM,9,0.36742034943473784
8_hmeq,TabPFN,0,1.0
8_hmeq,TabPFN,1,1.0
8_hmeq,TabPFN,2,1.0
8_hmeq,TabPFN,3,1.0
8_hmeq,TabPFN,4,1.0
8_hmeq,TabPFN,5,1.0
8_hmeq,TabPFN,6,1.0
8_hmeq,TabPFN,7,1.0
8_hmeq,TabPFN,8,1.0
8_hmeq,TabPFN,9,1.0
8_hmeq,XGBoost,0,0.8660637381567622
8_hmeq,XGBoost,1,0.8434237995824633
8_hmeq,XGBoost,2,0.8772303842054033
8_hmeq,XGBoost,3,0.9094909339200367
8_hmeq,XGBoost,4,0.7494563904324716
8_hmeq,XGBoost,5,0.886380014412683
8_hmeq,XGBoost,6,0.8830280830280829
8_hmeq,XGBoost,7,0.8777372977631528
8_hmeq,XGBoost,8,0.8751754468045283
8_hmeq,XGBoost,9,0.7933433473001826
9_loan_approval,CatBoost,0,0.9829901521933764
9_loan_approval,CatBoost,1,0.9669989687177686
9_loan_approval,CatBoost,2,1.0
9_loan_approval,CatBoost,3,1.0
9_loan_approval,CatBoost,4,0.9890677194047982
9_loan_approval,CatBoost,5,0.9706728004600372
9_loan_approval,CatBoost,6,0.9917757009345808
9_loan_approval,CatBoost,7,0.9843789367598901
9_loan_approval,CatBoost,8,0.9965227470298467
9_loan_approval,CatBoost,9,0.9574616457461694
9_loan_approval,KNN,0,0.0
9_loan_approval,KNN,1,0.0
9_loan_approval,KNN,2,0.0
9_loan_approval,KNN,3,0.0
9_loan_approval,KNN,4,0.0
9_loan_approval,KNN,5,0.0
9_loan_approval,KNN,6,0.0
9_loan_approval,KNN,7,0.0
9_loan_approval,KNN,8,0.0
9_loan_approval,KNN,9,0.0
9_loan_approval,LightGBM,0,0.9959713518352721
9_loan_approval,LightGBM,1,0.9738741835682351
9_loan_approval,LightGBM,2,0.9967929444778509
9_loan_approval,LightGBM,3,0.9990382303438314
9_loan_approval,LightGBM,4,0.9884603704828417
9_loan_approval,LightGBM,5,0.9919493962047158
9_loan_approval,LightGBM,6,1.0
9_loan_approval,LightGBM,7,0.9828672209624614
9_loan_approval,LightGBM,8,0.9942045783830787
9_loan_approval,LightGBM,9,0.9086471408647139
9_loan_approval,LogReg,0,0.5210384959713505
9_loan_approval,LogReg,1,0.09384668270883463
9_loan_approval,LogReg,2,0.32732010422930424
9_loan_approval,LogReg,3,0.17480163500841828
9_loan_approval,LogReg,4,0.238384451867599
9_loan_approval,LogReg,5,0.3036227717078804
9_loan_approval,LogReg,6,0.21046728971962717
9_loan_approval,LogReg,7,0.36104812295288446
9_loan_approval,LogReg,8,0.25876557519559235
9_loan_approval,LogReg,9,0.04184100418410001
9_loan_approval,MLP,0,0.8876454789615065
9_loan_approval,MLP,1,0.798556204881401
9_loan_approval,MLP,2,0.8027660853878529
9_loan_approval,MLP,3,0.8869920654003356
9_loan_approval,MLP,4,0.9070756149407863
9_loan_approval,MLP,5,0.8826912018401408
9_loan_approval,MLP,6,0.8527102803738309
9_loan_approval,MLP,7,0.7717309145880593
9_loan_approval,MLP,8,0.9327731092436968
9_loan_approval,MLP,9,0.6854951185495127
9_loan_approval,RandomForest,0,0.9899283795881834
9_loan_approval,RandomForest,1,0.8893090409075276
9_loan_approval,RandomForest,2,0.9705351773902553
9_loan_approval,RandomForest,3,0.9574416927145931
9_loan_approval,RandomForest,4,0.983297904646222
9_loan_approval,RandomForest,5,0.9608970672800496
9_loan_approval,RandomForest,6,0.9955140186915856
9_loan_approval,RandomForest,7,0.9863945578231292
9_loan_approval,RandomForest,8,0.9976818313532321
9_loan_approval,RandomForest,9,0.843096234309625
9_loan_approval,SVM,0,0.7256042972247108
9_loan_approval,SVM,1,0.5180474389824664
9_loan_approval,SVM,2,0.5858889557025458
9_loan_approval,SVM,3,0.549891800913684
9_loan_approval,SVM,4,0.7218341937443093
9_loan_approval,SVM,5,0.6526739505462946
9_loan_approval,SVM,6,0.6598130841121477
9_loan_approval,SVM,7,0.6916099773242634
9_loan_approval,SVM,8,0.6847290640394093
9_loan_approval,SVM,9,0.44979079497908164
9_loan_approval,TabPFN,0,1.0
9_loan_approval,TabPFN,1,1.0
9_loan_approval,TabPFN,2,0.9939867708959728
9_loan_approval,TabPFN,3,0.9894205337821591
9_loan_approval,TabPFN,4,1.0
9_loan_approval,TabPFN,5,1.0
9_loan_approval,TabPFN,6,1.0
9_loan_approval,TabPFN,7,1.0
9_loan_approval,TabPFN,8,1.0
9_loan_approval,TabPFN,9,1.0
9_loan_approval,XGBoost,0,0.9897045658012527
9_loan_approval,XGBoost,1,0.9745617050532824
9_loan_approval,XGBoost,2,0.9847664862697927
9_loan_approval,XGBoost,3,0.9918249579225783
9_loan_approval,XGBoost,4,0.9860309747950217
9_loan_approval,XGBoost,5,0.9815986198964956
9_loan_approval,XGBoost,6,0.9985046728971952
9_loan_approval,XGBoost,7,0.9808515998992198
9_loan_approval,XGBoost,8,0.9971022891915394
9_loan_approval,XGBoost,9,0.9979079497907983
