ds,method,split_number,normalized
13_boston_housing,Linear,3,0.9356951317164498
13_boston_housing,Linear,4,0.8891822959266025
13_boston_housing,Linear,5,0.9995853209629666
13_boston_housing,Linear,6,0.9231540335497312
13_boston_housing,Linear,7,0.9497252666751761
13_boston_housing,Linear,8,0.9472570655627843
13_boston_housing,Linear,9,0.9392635126204066
13_boston_housing,Ridge,0,0.9295943954914575
13_boston_housing,Ridge,1,0.9302514477159762
13_boston_housing,Ridge,2,0.9260170810420333
13_boston_housing,Ridge,3,0.935590212405257
13_boston_housing,Ridge,4,0.8893015921067331
13_boston_housing,Ridge,5,0.9996230356066316
13_boston_housing,Ridge,6,0.9233353124720678
13_boston_housing,Ridge,7,0.9496523292945
13_boston_housing,Ridge,8,0.947339112141836
13_boston_housing,Ridge,9,0.9392180145596444
13_boston_housing,Lasso,0,0.9296872793194756
13_boston_housing,Lasso,1,0.9302194518567992
13_boston_housing,Lasso,2,0.9260484255688027
13_boston_housing,Lasso,3,0.9356946481106974
13_boston_housing,Lasso,4,0.889179959484862
13_boston_housing,Lasso,5,0.9995853399443162
13_boston_housing,Lasso,6,0.9231551978150718
13_boston_housing,Lasso,7,0.9497252697939786
13_boston_housing,Lasso,8,0.9472576348987238
13_boston_housing,Lasso,9,0.9392636996538368
13_boston_housing,ElasticNet,0,0.904347881105956
13_boston_housing,ElasticNet,1,0.9252810877270465
13_boston_housing,ElasticNet,2,0.9134685370234418
13_boston_housing,ElasticNet,3,0.905944575286793
13_boston_housing,ElasticNet,4,0.8995219969830217
13_boston_housing,ElasticNet,5,0.9896887804439584
13_boston_housing,ElasticNet,6,0.9353164910374346
13_boston_housing,ElasticNet,7,0.9258650972901329
13_boston_housing,ElasticNet,8,0.9471887697128609
13_boston_housing,ElasticNet,9,0.918863219323697
13_boston_housing,KNN,0,0.96886708211246
13_boston_housing,KNN,1,0.9852408424613349
13_boston_housing,KNN,2,0.9870761678405532
13_boston_housing,KNN,3,0.9975670874992854
13_boston_housing,KNN,4,0.9713053187207289
13_boston_housing,KNN,5,0.9836003474221893
13_boston_housing,KNN,6,0.9877848840964969
13_boston_housing,KNN,7,0.9937281454207725
13_boston_housing,KNN,8,0.969069830223462
13_boston_housing,KNN,9,1.0
13_boston_housing,RandomForest,0,0.9852837156980114
13_boston_housing,RandomForest,1,0.9951302285093285
13_boston_housing,RandomForest,2,0.9915759370759086
13_boston_housing,RandomForest,3,0.9741719155412432
13_boston_housing,RandomForest,4,0.9735686064032152
13_boston_housing,RandomForest,5,0.9916334962686357
13_boston_housing,RandomForest,6,0.9916141798660613
13_boston_housing,RandomForest,7,0.9820744529350658
13_boston_housing,RandomForest,8,0.9848472331548567
13_boston_housing,RandomForest,9,0.9819289589358235
13_boston_housing,SVR,0,0.7277091995922664
13_boston_housing,SVR,1,0.7975851261552247
13_boston_housing,SVR,2,0.7583984329216947
13_boston_housing,SVR,3,0.6965672864167247
13_boston_housing,SVR,4,0.7577203336817977
13_boston_housing,SVR,5,0.8009826153772717
13_boston_housing,SVR,6,0.7585516504767639
13_boston_housing,SVR,7,0.7401198070162047
13_boston_housing,SVR,8,0.7778115593746212
13_boston_housing,SVR,9,0.7359572742694752
13_boston_housing,MLP,0,0.0
13_boston_housing,MLP,1,0.0
13_boston_housing,MLP,2,0.0
13_boston_housing,MLP,3,0.0
13_boston_housing,MLP,4,0.0
13_boston_housing,MLP,5,0.0
13_boston_housing,MLP,6,0.0
13_boston_housing,MLP,7,0.0
13_boston_housing,MLP,8,0.0
13_boston_housing,MLP,9,0.0
13_boston_housing,XGBoost,0,0.9794338845846238
13_boston_housing,XGBoost,1,0.9417370853980893
13_boston_housing,XGBoost,2,0.9876234402899142
13_boston_housing,XGBoost,3,0.9618057672727194
13_boston_housing,XGBoost,4,0.9686493043003817
13_boston_housing,XGBoost,5,0.9732984343026845
13_boston_housing,XGBoost,6,0.9878820479134547
13_boston_housing,XGBoost,7,0.958338903950324
13_boston_housing,XGBoost,8,0.9806349577866916
13_boston_housing,XGBoost,9,0.9512374298437762
